Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Retail Sales People,Product ID,Category,Sub-Category,Product Name,Returned,Sales,Quantity,Discount,Profit,Shipping_Days,Revenue,Profit_Margin,Cost,Has_Discount,Order_Year,Order_Month,Order_Quarter,Order_DayOfWeek,Order_YearMonth,Order_Size,Profit_Category
8664,CA-2015-131856,2015-12-05,2015-12-05,Standard Class,JG-15160,James Galang,Consumer,United States,Houston,Texas,77041,Central,Kelly Williams,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,Not,127.904,7,0.2,41.5688,0,127.904,32.5,86.33519999999999,1,2015,12,4,Saturday,2015-12,Large,Profitable
8665,CA-2017-126634,2017-03-30,2017-03-30,Second Class,AB-10165,Alan Barnes,Consumer,United States,Lakewood,California,90712,West,Anna Andreadi,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,Not,94.2,5,0.0,39.564,0,94.2,42.0,54.636,0,2017,3,1,Thursday,2017-03,Medium,Profitable
8666,CA-2016-118500,2016-11-17,2016-11-18,First Class,HJ-14875,Heather Jas,Home Office,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,Yes,49.5,5,0.0,13.365,1,49.5,27.0,36.135,0,2016,11,4,Thursday,2016-11,Medium,Profitable
8667,CA-2016-163951,2016-12-30,2017-02-01,First Class,CJ-11875,Carl Jackson,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,OFF-AR-10004269,Office Supplies,Art,Newell 31,Not,16.52,5,0.2,1.652,33,16.52,10.0,14.868,1,2016,12,4,Friday,2016-12,Medium,Profitable
8668,CA-2016-149916,2016-12-22,2016-12-24,Second Class,ED-13885,Emily Ducich,Home Office,United States,Seattle,Washington,98115,West,Anna Andreadi,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,Not,55.36,4,0.2,19.376,2,55.36,35.0,35.983999999999995,1,2016,12,4,Thursday,2016-12,Medium,Profitable
8669,CA-2016-149916,2016-12-22,2016-12-24,Second Class,ED-13885,Emily Ducich,Home Office,United States,Seattle,Washington,98115,West,Anna Andreadi,TEC-MA-10000752,Technology,Machines,Texas Instrument TI-15 Fraction Calculator,Not,11.56,1,0.2,3.757,2,11.56,32.5,7.803000000000001,1,2016,12,4,Thursday,2016-12,Small,Profitable
8670,CA-2015-158918,2015-12-20,2015-12-25,Second Class,AI-10855,Arianne Irving,Consumer,United States,Los Angeles,California,90036,West,Anna Andreadi,OFF-PA-10004947,Office Supplies,Paper,Easy-staple paper,Not,17.12,4,0.0,7.704,5,17.12,44.99999999999999,9.416,0,2015,12,4,Sunday,2015-12,Medium,Profitable
8671,US-2014-159611,2014-12-27,2015-01-01,Second Class,KB-16315,Karl Braun,Consumer,United States,Cleveland,Ohio,44105,East,Chuck Magee,FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",Not,182.352,3,0.2,-18.2352,5,182.352,-10.0,200.5872,1,2014,12,4,Saturday,2014-12,Medium,Loss
8672,US-2014-159611,2014-12-27,2015-01-01,Second Class,KB-16315,Karl Braun,Consumer,United States,Cleveland,Ohio,44105,East,Chuck Magee,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,Not,118.16,2,0.2,-25.109,5,118.16,-21.250000000000004,143.269,1,2014,12,4,Saturday,2014-12,Small,Loss
8673,CA-2017-163265,2017-02-16,2017-02-21,Standard Class,JS-16030,Joy Smith,Consumer,United States,Decatur,Illinois,62521,Central,Kelly Williams,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Not,18.368,2,0.2,6.1992,5,18.368,33.75,12.168799999999997,1,2017,2,1,Thursday,2017-02,Small,Profitable
8674,CA-2017-163265,2017-02-16,2017-02-21,Standard Class,JS-16030,Joy Smith,Consumer,United States,Decatur,Illinois,62521,Central,Kelly Williams,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,Not,600.558,3,0.3,-8.5794,5,600.558,-1.4285714285714286,609.1374,1,2017,2,1,Thursday,2017-02,Medium,Loss
8675,CA-2017-163265,2017-02-16,2017-02-21,Standard Class,JS-16030,Joy Smith,Consumer,United States,Decatur,Illinois,62521,Central,Kelly Williams,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",Not,50.352,3,0.2,-8.1822,5,50.352,-16.25,58.5342,1,2017,2,1,Thursday,2017-02,Medium,Loss
8676,CA-2017-163265,2017-02-16,2017-02-21,Standard Class,JS-16030,Joy Smith,Consumer,United States,Decatur,Illinois,62521,Central,Kelly Williams,OFF-AR-10004078,Office Supplies,Art,Newell 312,Not,28.032,6,0.2,3.504,5,28.032,12.5,24.528,1,2017,2,1,Thursday,2017-02,Large,Profitable
8677,CA-2017-163265,2017-02-16,2017-02-21,Standard Class,JS-16030,Joy Smith,Consumer,United States,Decatur,Illinois,62521,Central,Kelly Williams,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",Not,7.692,1,0.6,-3.6537,5,7.692,-47.5,11.3457,1,2017,2,1,Thursday,2017-02,Small,Loss
8678,CA-2017-141705,2017-10-24,2017-10-26,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Mansfield,Texas,76063,Central,Kelly Williams,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,Not,517.405,5,0.3,-81.3065,2,517.405,-15.714285714285714,598.7115,1,2017,10,4,Tuesday,2017-10,Medium,Loss
8679,CA-2016-112739,2016-02-09,2016-07-09,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Houston,Texas,77070,Central,Kelly Williams,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Not,8.608,8,0.8,-13.3424,151,8.608,-154.99999999999997,21.950400000000002,1,2016,2,1,Tuesday,2016-02,Large,Loss
8680,CA-2016-112739,2016-02-09,2016-07-09,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Houston,Texas,77070,Central,Kelly Williams,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,Not,159.56,5,0.2,33.9065,151,159.56,21.25,125.65350000000001,1,2016,2,1,Tuesday,2016-02,Medium,Profitable
8681,CA-2016-143805,2016-01-12,2016-03-12,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Richmond,Virginia,23223,South,Cassandra Brandow,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Not,2104.55,7,0.0,694.5015,60,2104.55,32.99999999999999,1410.0485000000003,0,2016,1,1,Tuesday,2016-01,Large,Profitable
8682,CA-2016-143805,2016-01-12,2016-03-12,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Richmond,Virginia,23223,South,Cassandra Brandow,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,Not,40.7,5,0.0,11.803,60,40.7,28.999999999999996,28.897000000000002,0,2016,1,1,Tuesday,2016-01,Medium,Profitable
8683,CA-2014-133634,2014-05-11,2014-10-11,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Arlington,Virginia,22204,South,Cassandra Brandow,TEC-AC-10002550,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,Not,47.79,3,0.0,16.2486,153,47.79,34.0,31.5414,0,2014,5,2,Sunday,2014-05,Medium,Profitable
8684,CA-2017-101665,2017-11-25,2017-11-25,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,Not,5.16,2,0.0,1.3416,0,5.16,25.999999999999996,3.8184000000000005,0,2017,11,4,Saturday,2017-11,Small,Profitable
8685,CA-2016-155446,2016-12-16,2016-12-23,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,San Diego,California,92024,West,Anna Andreadi,TEC-AC-10001445,Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,Not,21.21,7,0.0,4.4541,7,21.21,21.000000000000004,16.7559,0,2016,12,4,Friday,2016-12,Large,Profitable
8686,CA-2017-137323,2017-11-14,2017-11-18,Second Class,PW-19030,Pauline Webber,Corporate,United States,Watertown,New York,13601,East,Chuck Magee,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Not,96.36,6,0.0,25.0536,4,96.36,26.0,71.3064,0,2017,11,4,Tuesday,2017-11,Large,Profitable
8687,CA-2016-144015,2016-06-26,2016-06-26,Same Day,AH-10075,Adam Hart,Corporate,United States,Los Angeles,California,90036,West,Anna Andreadi,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,Not,231.72,2,0.0,11.586,0,231.72,5.0,220.134,0,2016,6,2,Sunday,2016-06,Small,Profitable
8688,CA-2016-144015,2016-06-26,2016-06-26,Same Day,AH-10075,Adam Hart,Corporate,United States,Los Angeles,California,90036,West,Anna Andreadi,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,Not,17.9,5,0.0,8.95,0,17.9,50.0,8.95,0,2016,6,2,Sunday,2016-06,Medium,Profitable
8689,CA-2016-144015,2016-06-26,2016-06-26,Same Day,AH-10075,Adam Hart,Corporate,United States,Los Angeles,California,90036,West,Anna Andreadi,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",Not,12.48,2,0.0,5.616,0,12.48,44.99999999999999,6.864000000000001,0,2016,6,2,Sunday,2016-06,Small,Profitable
8690,CA-2014-101427,2014-12-26,2014-12-30,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",Not,8.016,3,0.2,1.1022,4,8.016,13.750000000000002,6.9138,1,2014,12,4,Friday,2014-12,Medium,Profitable
8691,CA-2016-136770,2016-08-14,2016-08-18,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Akron,Ohio,44312,East,Chuck Magee,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,Not,259.896,2,0.4,-56.3108,4,259.896,-21.666666666666664,316.20680000000004,1,2016,8,3,Sunday,2016-08,Small,Loss
8692,CA-2016-136770,2016-08-14,2016-08-18,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Akron,Ohio,44312,East,Chuck Magee,TEC-PH-10001530,Technology,Phones,Plantronics Voyager Pro Legend,Not,247.188,2,0.4,-49.4376,4,247.188,-20.0,296.62559999999996,1,2016,8,3,Sunday,2016-08,Small,Loss
8693,CA-2016-136770,2016-08-14,2016-08-18,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Akron,Ohio,44312,East,Chuck Magee,TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,Not,279.96,5,0.2,48.993,4,279.96,17.5,230.96699999999998,1,2016,8,3,Sunday,2016-08,Medium,Profitable
8694,CA-2016-118311,2016-10-24,2016-10-28,Standard Class,ED-13885,Emily Ducich,Home Office,United States,San Francisco,California,94110,West,Anna Andreadi,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Yes,450.0,5,0.0,162.0,4,450.0,36.0,288.0,0,2016,10,4,Monday,2016-10,Medium,Profitable
8695,US-2014-112795,2014-08-23,2014-08-28,Second Class,CR-12625,Corey Roper,Home Office,United States,Grand Rapids,Michigan,49505,Central,Kelly Williams,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,Not,19.44,3,0.0,9.5256,5,19.44,49.0,9.9144,0,2014,8,3,Saturday,2014-08,Medium,Profitable
8696,CA-2017-127096,2017-09-15,2017-09-17,Second Class,CS-12400,Christopher Schild,Home Office,United States,San Francisco,California,94109,West,Anna Andreadi,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,Not,300.904,1,0.2,11.2839,2,300.904,3.75,289.6201,1,2017,9,3,Friday,2017-09,Small,Profitable
8697,CA-2017-119284,2017-06-15,2017-06-20,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211,South,Cassandra Brandow,TEC-PH-10001051,Technology,Phones,HTC One,Yes,239.976,3,0.2,26.9973,5,239.976,11.25,212.9787,1,2017,6,2,Thursday,2017-06,Medium,Profitable
8698,CA-2017-119284,2017-06-15,2017-06-20,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211,South,Cassandra Brandow,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,Yes,31.168,4,0.2,9.3504,5,31.168,30.000000000000004,21.8176,1,2017,6,2,Thursday,2017-06,Medium,Profitable
8699,CA-2017-119284,2017-06-15,2017-06-20,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211,South,Cassandra Brandow,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",Yes,120.96,2,0.4,-28.224,5,120.96,-23.333333333333332,149.184,1,2017,6,2,Thursday,2017-06,Small,Loss
8700,CA-2017-119284,2017-06-15,2017-06-20,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211,South,Cassandra Brandow,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),Yes,2239.936,8,0.2,223.9936,5,2239.936,10.0,2015.9424000000001,1,2017,6,2,Thursday,2017-06,Large,Profitable
8701,CA-2017-119284,2017-06-15,2017-06-20,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211,South,Cassandra Brandow,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,Yes,76.608,8,0.2,6.7032,5,76.608,8.75,69.90480000000001,1,2017,6,2,Thursday,2017-06,Large,Profitable
8702,CA-2017-119284,2017-06-15,2017-06-20,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211,South,Cassandra Brandow,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",Yes,142.776,1,0.2,17.847,5,142.776,12.5,124.929,1,2017,6,2,Thursday,2017-06,Small,Profitable
8703,CA-2017-119284,2017-06-15,2017-06-20,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211,South,Cassandra Brandow,OFF-PA-10000312,Office Supplies,Paper,Xerox 1955,Yes,91.36,5,0.2,29.692,5,91.36,32.5,61.668,1,2017,6,2,Thursday,2017-06,Medium,Profitable
8704,CA-2015-133494,2015-01-03,2015-05-03,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,OFF-AP-10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,Not,3.552,2,0.2,0.444,120,3.552,12.5,3.108,1,2015,1,1,Saturday,2015-01,Small,Profitable
8705,CA-2016-111318,2016-07-23,2016-07-26,First Class,IL-15100,Ivan Liston,Consumer,United States,Houston,Texas,77041,Central,Kelly Williams,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,Not,115.136,8,0.2,11.5136,3,115.136,10.0,103.6224,1,2016,7,3,Saturday,2016-07,Large,Profitable
8706,US-2014-132745,2014-01-10,2014-05-10,Standard Class,NF-18475,Neil Französisch,Home Office,United States,Reno,Nevada,89502,West,Anna Andreadi,OFF-FA-10000254,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,Not,4.71,1,0.0,0.0,120,4.71,0.0,4.71,0,2014,1,1,Friday,2014-01,Small,Break-Even
8707,CA-2014-146815,2014-08-09,2014-09-13,Standard Class,PP-18955,Paul Prost,Home Office,United States,New York City,New York,10009,East,Chuck Magee,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,Not,172.764,2,0.1,13.4372,35,172.764,7.777777777777778,159.32680000000002,1,2014,8,3,Saturday,2014-08,Small,Profitable
8708,CA-2014-146815,2014-08-09,2014-09-13,Standard Class,PP-18955,Paul Prost,Home Office,United States,New York City,New York,10009,East,Chuck Magee,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,Not,3.52,2,0.0,1.6896,35,3.52,48.0,1.8304,0,2014,8,3,Saturday,2014-08,Small,Profitable
8709,CA-2014-119144,2014-11-16,2014-11-18,First Class,JD-16150,Justin Deggeller,Corporate,United States,Los Angeles,California,90008,West,Anna Andreadi,TEC-PH-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,Not,79.968,4,0.2,-17.9928,2,79.968,-22.499999999999996,97.9608,1,2014,11,4,Sunday,2014-11,Medium,Loss
8710,CA-2014-119144,2014-11-16,2014-11-18,First Class,JD-16150,Justin Deggeller,Corporate,United States,Los Angeles,California,90008,West,Anna Andreadi,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Not,305.9745,3,0.15,25.1979,2,305.9745,8.23529411764706,280.7766,1,2014,11,4,Sunday,2014-11,Medium,Profitable
8711,CA-2014-119144,2014-11-16,2014-11-18,First Class,JD-16150,Justin Deggeller,Corporate,United States,Los Angeles,California,90008,West,Anna Andreadi,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,Not,344.91,3,0.0,10.3473,2,344.91,3.0,334.5627,0,2014,11,4,Sunday,2014-11,Medium,Profitable
8712,CA-2014-105648,2014-03-03,2014-07-03,Standard Class,EJ-14155,Eva Jacobs,Consumer,United States,San Diego,California,92037,West,Anna Andreadi,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",Not,626.352,3,0.2,-23.4882,122,626.352,-3.75,649.8402,1,2014,3,1,Monday,2014-03,Medium,Loss
8713,US-2015-145422,2015-03-12,2015-07-12,Standard Class,PW-19240,Pierre Wener,Consumer,United States,San Francisco,California,94110,West,Anna Andreadi,FUR-BO-10002213,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",Not,359.499,3,0.15,-29.6058,122,359.499,-8.235294117647058,389.1048,1,2015,3,1,Thursday,2015-03,Medium,Loss
8714,CA-2017-136623,2017-11-07,2017-11-07,Standard Class,TS-21430,Tom Stivers,Corporate,United States,San Diego,California,92105,West,Anna Andreadi,TEC-PH-10000004,Technology,Phones,Belkin iPhone and iPad Lightning Cable,Not,71.952,6,0.2,5.3964,0,71.952,7.5,66.5556,1,2017,11,4,Tuesday,2017-11,Large,Profitable
8715,CA-2017-136623,2017-11-07,2017-11-07,Standard Class,TS-21430,Tom Stivers,Corporate,United States,San Diego,California,92105,West,Anna Andreadi,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Not,29.8,5,0.2,9.3125,0,29.8,31.25,20.4875,1,2017,11,4,Tuesday,2017-11,Medium,Profitable
8716,CA-2017-121678,2017-11-16,2017-11-20,Second Class,BM-11650,Brian Moss,Corporate,United States,Elyria,Ohio,44035,East,Chuck Magee,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,Not,1.824,1,0.7,-1.3984,4,1.824,-76.66666666666667,3.2224000000000004,1,2017,11,4,Thursday,2017-11,Small,Loss
8717,CA-2016-120824,2016-12-06,2016-12-06,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,Kelly Williams,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,Not,64.384,4,0.8,-160.96,0,64.384,-250.0,225.344,1,2016,12,4,Tuesday,2016-12,Medium,Loss
8718,CA-2016-120824,2016-12-06,2016-12-06,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,Kelly Williams,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,Not,6.984,2,0.6,-4.5396,0,6.984,-65.0,11.5236,1,2016,12,4,Tuesday,2016-12,Small,Loss
8719,CA-2016-120824,2016-12-06,2016-12-06,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,Kelly Williams,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,Not,11.264,8,0.2,3.9424,0,11.264,35.0,7.321599999999999,1,2016,12,4,Tuesday,2016-12,Large,Profitable
8720,CA-2016-120824,2016-12-06,2016-12-06,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,Kelly Williams,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,Not,15.552,3,0.2,5.6376,0,15.552,36.25,9.9144,1,2016,12,4,Tuesday,2016-12,Medium,Profitable
8721,CA-2016-120824,2016-12-06,2016-12-06,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,Kelly Williams,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Not,379.372,2,0.3,-119.2312,0,379.372,-31.428571428571427,498.6032,1,2016,12,4,Tuesday,2016-12,Small,Loss
8722,CA-2016-120824,2016-12-06,2016-12-06,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,Kelly Williams,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,Not,67.536,9,0.2,6.7536,0,67.536,10.0,60.7824,1,2016,12,4,Tuesday,2016-12,Large,Profitable
8723,CA-2016-120824,2016-12-06,2016-12-06,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,Kelly Williams,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",Not,1.524,2,0.8,-2.667,0,1.524,-174.99999999999997,4.191,1,2016,12,4,Tuesday,2016-12,Small,Loss
8724,US-2016-135209,2016-12-29,2016-12-31,Second Class,MH-17290,Marc Harrigan,Home Office,United States,Miami,Florida,33178,South,Cassandra Brandow,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,Not,37.408,7,0.2,13.0928,2,37.408,35.0,24.3152,1,2016,12,4,Thursday,2016-12,Large,Profitable
8725,US-2016-135209,2016-12-29,2016-12-31,Second Class,MH-17290,Marc Harrigan,Home Office,United States,Miami,Florida,33178,South,Cassandra Brandow,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,Not,25.344,6,0.2,8.8704,2,25.344,35.0,16.4736,1,2016,12,4,Thursday,2016-12,Large,Profitable
8726,CA-2017-148145,2017-03-18,2017-03-23,Standard Class,SW-20275,Scott Williamson,Consumer,United States,Seattle,Washington,98115,West,Anna Andreadi,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,Not,46.2,4,0.0,21.252,5,46.2,46.0,24.948000000000004,0,2017,3,1,Saturday,2017-03,Medium,Profitable
8727,CA-2015-103870,2015-12-27,2015-12-31,Standard Class,SP-20860,Sung Pak,Corporate,United States,Murfreesboro,Tennessee,37130,South,Cassandra Brandow,TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs,Not,4.728,3,0.2,0.7092,4,4.728,15.000000000000002,4.0188,1,2015,12,4,Sunday,2015-12,Medium,Profitable
8728,CA-2015-103870,2015-12-27,2015-12-31,Standard Class,SP-20860,Sung Pak,Corporate,United States,Murfreesboro,Tennessee,37130,South,Cassandra Brandow,FUR-FU-10002030,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",Not,53.352,3,0.2,16.0056,4,53.352,30.000000000000004,37.346399999999996,1,2015,12,4,Sunday,2015-12,Medium,Profitable
